@Relation EEGDataTraining_54

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE Feature15 NUMERIC
@ATTRIBUTE Feature16 NUMERIC
@ATTRIBUTE Feature17 NUMERIC
@ATTRIBUTE Feature18 NUMERIC
@ATTRIBUTE Feature19 NUMERIC
@ATTRIBUTE Feature20 NUMERIC
@ATTRIBUTE Feature21 NUMERIC
@ATTRIBUTE Feature22 NUMERIC
@ATTRIBUTE Feature23 NUMERIC
@ATTRIBUTE Feature24 NUMERIC
@ATTRIBUTE Feature25 NUMERIC
@ATTRIBUTE Feature26 NUMERIC
@ATTRIBUTE Feature27 NUMERIC
@ATTRIBUTE Feature28 NUMERIC
@ATTRIBUTE Feature29 NUMERIC
@ATTRIBUTE Feature30 NUMERIC
@ATTRIBUTE Feature31 NUMERIC
@ATTRIBUTE Feature32 NUMERIC
@ATTRIBUTE Feature33 NUMERIC
@ATTRIBUTE Feature34 NUMERIC
@ATTRIBUTE Feature35 NUMERIC
@ATTRIBUTE Feature36 NUMERIC
@ATTRIBUTE Feature37 NUMERIC
@ATTRIBUTE Feature38 NUMERIC
@ATTRIBUTE Feature39 NUMERIC
@ATTRIBUTE Feature40 NUMERIC
@ATTRIBUTE Feature41 NUMERIC
@ATTRIBUTE Feature42 NUMERIC
@ATTRIBUTE Feature43 NUMERIC
@ATTRIBUTE Feature44 NUMERIC
@ATTRIBUTE Feature45 NUMERIC
@ATTRIBUTE Feature46 NUMERIC
@ATTRIBUTE Feature47 NUMERIC
@ATTRIBUTE Feature48 NUMERIC
@ATTRIBUTE Feature49 NUMERIC
@ATTRIBUTE Feature50 NUMERIC
@ATTRIBUTE Feature51 NUMERIC
@ATTRIBUTE Feature52 NUMERIC
@ATTRIBUTE Feature53 NUMERIC
@ATTRIBUTE Feature54 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
4330.77,4024.62,4275.9,4120,4344.62,4627.18,4070.77,4601.54,4196.41,4240.51,4209.74,4292.82,4621.54,4386.15,4037.97,3973.35,4032.19,4173.36,4068.38,4114.26,4081.46,4145.96,4037.91,3972.13,3968.24,4023.25,4026.55,4167.61,4165.1,4179.11,4030.17,4064.4,4060.22,4022.91,3957.36,4168.01,4141.68,4160.94,4165.9,4052.12,3974.89,4172.87,3967.82,4143.24,4100.31,4093.45,4189.2,4128.99,4019.78,4124.89,4193.89,4066.34,4044.5,4093.68,0
4300.51,3963.59,4240,4093.33,4332.82,4601.03,4074.36,4610.77,4203.08,4245.13,4202.56,4269.74,4595.38,4355.38,3998.59,4130.52,3960.9,4064.23,4080.83,4178.45,4184.86,3964.75,4004.3,4026.73,4157.86,4178.66,3979.0,3951.39,4084.44,4144.8,4173.78,3980.1,4123.7,3970.08,4079.05,4142.54,3984.09,4159.85,4167.83,3969.37,4122.66,4158.95,4192.99,4143.37,3955.75,3961.28,4031.51,4188.11,4167.35,4065.41,4095.22,4019.54,4022.17,4140.53,1
4289.23,4004.62,4255.38,4092.82,4342.56,4633.33,4088.21,4633.33,4220,4249.74,4210.77,4275.9,4606.15,4350.26,4153.53,4013.71,4097.99,4172.95,4108.46,4151.69,3992.17,4154.45,4018.3,4135.81,4018.2,4128.37,4097.99,4101.34,3981.5,4192.65,4192.84,4159.73,3966.11,4110.14,4059.32,4137.01,4157.81,4112.55,4092.9,3968.26,4178.69,3958.45,4124.93,4073.87,4023.95,4132.99,3984.22,4020.8,4181.93,4198.47,4132.8,4165.6,4156.43,4149.67,0
4347.18,3992.82,4287.18,4137.44,4354.87,4632.31,4084.62,4621.03,4211.79,4257.95,4210.77,4292.31,4624.62,4398.97,3967.7,4113.84,4110.38,4024.58,4012.52,4049.62,3963.18,4102.37,4139.69,4070.91,4002.15,4044.63,4148.2,4185.38,3986.51,4194.24,4145.56,3988.93,4122.02,4038.99,4067.81,4044.9,4164.63,4133.61,4017.48,4132.71,4020.09,4120.22,4193.01,4143.38,4025.93,4182.49,4024.42,4182.53,4024.34,4191.73,4093.88,4117.43,4037.6,4014.66,1
4290.77,3988.21,4262.05,4120,4329.23,4626.15,4064.1,4625.64,4214.87,4247.18,4221.54,4290.26,4621.54,4367.18,4158.57,4095.53,4051.77,4025.09,4093.6,4018.41,4090.09,4043.2,3991.82,4077.47,4125.12,4151.33,4011.32,4011.14,4073.72,4036.6,4178.03,3963.49,4036.87,4115.28,4163.72,4172.57,4059.31,4114.56,4085.73,4158.18,3984.48,4150.36,4075.69,3960.86,4092.68,4023.22,4177.63,4149.61,4098.18,4089.35,4118.57,3987.2,3970.38,4081.55,0
4305.13,4004.1,4278.97,4137.44,4340,4602.56,4087.69,4635.9,4220,4235.38,4218.46,4291.79,4630.77,4377.95,4073.01,4179.32,3970.69,4128.11,4047.65,3993.34,4077.41,4050.11,4179.91,4036.87,3953.5,4143.66,4085.32,4050.38,4039.51,4198.12,3952.16,4086.39,4187.24,3950.01,4093.85,4066.16,4049.32,4140.77,3963.29,4075.29,4153.59,4026.99,4024.83,4119.36,4021.23,4154.97,4171.65,4025.11,4182.08,4185.67,4162.09,4088.73,4156.84,4051.65,0
4389.23,4082.05,4284.62,4159.49,4330.26,4590.26,4058.97,4582.05,4171.28,4204.1,4163.08,4304.62,4627.18,4434.36,4035.32,4197.82,4118.15,4005.78,4010.86,4118.84,4063.97,3963.22,3996.0,4128.07,4190.82,4113.08,3996.91,4119.07,4188.27,4016.04,4163.28,3980.39,4111.84,4054.65,4172.1,4195.12,4027.61,4194.78,4035.8,3967.84,4175.48,4112.8,3960.75,3999.34,4170.03,4041.04,4189.76,3968.66,3973.29,4180.8,4161.19,4050.68,4074.78,4009.54,0
4300.51,4006.15,4277.44,4107.18,4343.59,4625.64,4076.92,4611.79,4202.56,4244.62,4217.95,4288.72,4610.26,4367.69,4165.88,4063.98,4044.75,3984.32,4053.56,4012.81,4045.29,4055.27,4151.58,3953.96,3987.31,4194.04,4059.43,4178.37,4004.38,4018.32,3969.37,4002.82,4009.69,4052.19,3998.43,4016.77,4148.22,4129.18,4097.93,4046.14,4091.74,4085.64,4020.07,3998.32,4081.22,4083.61,4154.22,4028.89,4158.07,4168.24,4063.41,4120.07,3985.09,4031.47,0
4304.62,4007.18,4262.56,4124.1,4341.54,4585.64,4098.97,4600.51,4188.21,4218.97,4198.46,4285.13,4598.97,4364.62,4162.44,4035.82,4059.08,4010.3,4102.28,3969.95,3953.97,3984.07,4009.46,4071.06,4099.96,4175.3,4122.99,4059.64,4181.68,4142.95,4160.24,4067.91,4120.41,4144.92,4076.34,4136.92,4062.56,4116.31,4155.5,4073.13,4145.94,4065.12,4196.11,3996.18,4153.67,4056.88,3987.4,3981.6,3971.52,3989.4,4142.13,4175.7,4168.17,4109.62,0
4314.36,4009.23,4271.28,4137.44,4334.87,4604.62,4097.95,4613.85,4201.54,4224.62,4206.67,4283.59,4626.67,4370.26,3995.69,4099.03,4082.29,3981.19,3974.99,4156.61,4123.63,4148.84,4108.5,4123.78,4035.96,4198.45,3986.22,4098.86,4043.59,3953.16,4090.44,4059.2,4023.5,4069.79,4129.64,4138.97,4118.63,4025.12,4030.39,4178.18,4006.33,4042.27,4011.8,3987.89,4084.56,3960.95,4019.29,3969.29,4118.57,3980.6,4079.53,4162.96,4069.17,4063.79,0
4277.44,4000,4260.51,4113.85,4343.59,4613.85,4065.64,4591.79,4178.46,4210.77,4182.05,4271.79,4612.31,4349.23,4120.87,4023.27,4158.95,4149.51,3990.69,4009.17,4035.46,4065.15,4116.09,4015.91,4027.29,4195.32,4102.95,4010.79,4096.17,4107.27,4118.54,3988.49,4194.86,4105.25,4126.39,4023.35,4167.72,4084.25,3976.59,4047.5,4025.91,4126.42,4166.48,4180.37,3958.38,4054.97,4083.48,4023.61,4050.66,4164.77,3995.58,4062.35,4153.03,4044.54,1
4336.41,4029.74,4269.23,4123.59,4349.23,4625.64,4075.9,4608.72,4205.64,4251.79,4218.46,4285.64,4620,4389.23,4048.22,4160.38,4107.58,3974.55,4000.41,4019.21,4040.16,4062.6,4061.98,3979.61,4049.35,4138.21,3960.23,4044.1,4110.52,4057.68,3959.2,3955.67,4058.24,4017.18,4187.44,4041.45,3954.37,4187.01,4022.59,4064.76,4034.85,4092.46,4050.09,4047.09,4058.44,4015.39,4027.83,4153.77,4096.5,4099.95,3999.5,4001.79,4181.86,4149.38,0
4412.82,4042.05,4275.9,4147.18,4317.95,4593.33,4066.15,4589.74,4187.69,4237.44,4196.41,4304.1,4697.95,4482.05,4049.13,4152.34,4023.79,4024.63,3969.93,3979.42,4003.38,4024.83,4028.93,4046.0,4110.56,4027.46,4123.1,3961.77,4003.6,4033.98,4197.6,4169.22,4158.26,4180.02,4161.76,4131.86,4029.32,4087.97,4042.06,4010.24,4135.95,4151.67,4021.4,3966.7,4015.78,4063.28,4064.37,3973.51,4157.96,4166.16,4056.27,4079.38,4131.86,3970.89,0
4291.79,3995.9,4261.03,4122.05,4331.79,4621.54,4078.97,4609.23,4191.79,4228.21,4192.82,4287.69,4591.28,4368.21,4010.67,3998.39,4163.9,4084.53,4063.62,4089.7,4135.28,4150.11,4051.76,3969.67,4194.78,4094.29,4094.99,3951.48,4099.43,4015.0,4105.5,4148.38,4119.13,4153.3,4166.2,4095.17,4070.14,4001.78,3980.78,3970.65,3977.03,3997.41,3997.98,4040.05,4135.51,3971.97,4150.91,4114.52,4047.89,4160.86,3971.12,4150.95,4054.68,4131.85,0
4269.74,3964.62,4235.9,4090.77,4333.85,4605.13,4065.13,4590.26,4174.87,4215.9,4192.82,4260.51,4601.03,4335.9,4020.14,4043.59,3976.27,4155.96,3967.14,3956.01,4092.89,4072.48,3969.77,4128.57,4190.97,4103.08,4052.53,3977.73,4169.98,4047.2,4149.26,3976.33,3963.97,4143.76,4065.39,3969.82,4101.17,4196.66,4063.32,4058.52,4036.71,4074.51,3986.65,4140.04,4153.16,3970.48,4158.59,3995.76,4163.15,4145.83,4068.12,4126.42,4061.63,4015.7,1
4309.74,4005.13,4263.59,4127.69,4348.21,4621.54,4077.95,4610.26,4215.9,4242.56,4215.38,4292.82,4620.51,4367.69,4057.14,4173.28,4086.98,4088.21,4104.04,4136.93,4075.53,4157.55,4028.46,4173.31,4176.14,4092.16,3958.84,3999.42,4137.27,4191.58,4137.26,3965.2,4102.33,4128.42,4079.03,4119.71,4095.82,3964.36,4193.87,4090.36,4061.21,4186.16,4194.16,4005.59,4040.74,4173.44,4026.41,4081.93,4102.26,4053.68,4098.62,4123.63,4036.03,4145.34,0
4323.08,4021.03,4268.72,4108.72,4341.54,4613.85,4049.74,4596.41,4192.31,4223.08,4210.26,4270.26,4618.97,4365.64,4051.0,4108.97,4037.06,4067.19,3971.52,4158.44,4055.28,4141.33,4006.79,4066.86,4073.26,4007.52,4058.22,4173.28,3955.43,4095.63,4155.77,4175.19,4102.25,3993.96,3976.13,3979.53,4141.68,3992.65,4012.46,4128.54,4007.61,4053.86,4083.94,4103.25,4171.87,4151.9,4026.13,3969.5,4170.42,4178.03,3956.0,4075.89,4086.04,4124.61,1
4306.67,3996.41,4263.59,4106.15,4333.85,4629.74,4083.59,4616.41,4205.64,4235.9,4206.15,4291.79,4602.05,4376.41,4185.66,3968.49,4114.67,4076.92,4024.59,4177.32,4002.08,3979.8,4114.11,3967.63,4134.38,4100.99,4137.58,4013.14,3976.37,4178.36,3998.19,4051.96,4107.69,4032.04,4150.53,4080.28,4059.15,3983.91,3959.25,4100.37,4132.09,4114.63,4145.06,4165.27,4065.6,4159.29,4130.41,3970.57,4036.51,4153.05,4040.7,3993.53,3996.85,4030.59,0
4276.41,4013.33,4262.56,4096.92,4341.54,4617.44,4101.03,4614.36,4199.49,4224.1,4207.69,4287.69,4612.82,4341.54,4068.75,4085.73,4126.42,4112.55,4134.0,3953.08,4022.57,4058.73,4084.02,4116.03,3981.69,3967.59,4109.73,4039.39,3998.81,4026.93,3996.41,3966.25,4077.97,4136.32,4141.49,4039.6,4184.58,4175.87,3965.74,4023.05,4187.16,4091.62,4113.78,4174.71,4034.94,4121.1,3951.7,4082.93,4088.56,4002.31,4198.4,3995.37,3971.43,4067.98,1
4307.18,4008.72,4264.62,4117.44,4335.9,4614.87,4062.05,4618.97,4198.97,4231.28,4181.03,4278.97,4607.69,4369.23,4005.92,4194.59,4063.24,3954.08,4076.31,4094.38,4101.66,3988.84,4121.67,3995.91,4009.31,4018.36,4146.57,4143.08,4118.06,4191.76,3993.79,4088.02,3972.96,3996.75,4079.94,4021.22,4081.12,3954.87,4169.1,4041.2,4066.58,4146.18,3978.62,3960.94,4149.55,4127.06,3981.4,3987.12,4088.59,4071.25,4112.47,4105.66,4065.57,4015.56,1
4269.74,3965.13,4237.95,4091.28,4337.44,4608.72,4072.31,4605.64,4194.36,4226.15,4185.64,4257.44,4585.13,4328.72,4098.16,3970.98,3988.33,4164.07,3998.78,4152.05,3979.86,4176.67,3998.98,4198.65,3987.17,4176.79,4093.42,4074.7,4012.56,3956.03,3953.79,4189.69,4117.37,4177.03,4072.68,4135.68,4170.62,4191.3,4046.1,4012.51,4150.86,3961.4,4013.62,4048.42,4190.08,4000.05,4003.67,3961.95,4135.0,4194.3,4044.04,4141.1,4001.34,3979.77,1
4260.51,3978.97,4235.9,4102.05,4342.56,4605.64,4062.56,4595.38,4186.67,4222.05,4193.33,4266.15,4598.97,4341.03,4004.44,4096.59,4069.15,3995.54,4079.81,4012.02,4013.13,4116.46,3950.67,4181.65,4195.75,4040.31,4015.41,3985.65,3993.22,4003.02,4096.06,4085.94,4125.22,4088.34,4113.5,4172.58,4186.92,4160.25,4046.16,4022.81,4109.9,4167.33,4046.51,3972.74,4091.86,4037.27,4026.2,4164.55,3991.82,4197.81,3950.17,4180.91,3983.46,3964.67,1
4284.1,4008.21,4263.59,4121.54,4327.18,4605.13,4044.62,4593.33,4176.41,4210.26,4195.9,4274.36,4611.28,4347.69,4150.11,4169.64,4073.79,4155.84,3950.09,4073.07,4111.13,3973.27,4165.12,4009.17,4015.77,3969.59,4079.36,3990.6,4183.14,4108.66,4015.5,4129.99,4058.81,4016.43,4012.97,4144.42,4106.32,3996.48,3969.07,4128.52,4136.67,4026.06,4055.97,3955.38,4162.87,4028.62,4112.74,4056.83,4100.66,4003.87,3987.04,3962.11,3974.11,4143.77,1
4359.49,4006.67,4278.46,4115.38,4337.95,4630.77,4106.15,4632.82,4224.1,4238.46,4242.05,4317.44,4649.23,4420.51,4027.77,4161.14,4065.43,4191.94,3950.36,4045.7,4044.05,4005.05,4116.77,3961.45,3959.28,4061.84,4093.24,4139.22,4103.64,4144.59,3999.76,4027.48,4105.29,4183.57,4172.69,3966.96,4165.63,4089.08,4052.98,3999.88,4177.76,3996.4,4086.37,4106.96,4142.6,4118.19,3987.71,4098.98,3994.85,3970.97,4118.9,4039.64,4077.61,4129.33,1
4284.1,4003.08,4261.03,4113.85,4336.92,4615.38,4075.38,4598.46,4181.54,4226.67,4203.59,4274.36,4600,4363.59,4010.62,3993.4,4102.78,4002.71,3967.57,4080.22,4158.31,4034.89,4160.85,4048.57,4186.02,3950.26,3993.41,4092.49,4192.51,4001.61,3993.2,3980.88,4012.11,4119.62,3997.03,4009.19,4198.47,4118.4,4026.12,4173.73,4046.13,4023.11,4165.85,3980.92,4068.81,4013.4,4180.88,4096.1,4167.58,4133.18,4061.43,4068.97,4061.39,4024.11,1
4276.92,3940,4247.69,4088.72,4331.79,4616.41,4106.15,4646.67,4243.59,4251.28,4239.49,4303.08,4654.36,4365.13,4115.58,3956.83,3993.12,4075.41,4056.0,4083.69,4032.48,4089.78,4043.69,4103.88,4087.6,4044.02,3975.57,4007.18,3980.4,4134.1,4005.36,4143.31,4047.85,4136.43,4036.58,4071.27,4068.58,4068.15,4122.54,4118.69,4003.71,4022.98,4077.76,4153.06,3981.5,4051.18,4110.97,4120.55,4142.38,4054.7,3957.67,4113.68,3995.81,4179.54,1
4282.56,3991.79,4261.54,4121.54,4327.18,4617.44,4055.9,4612.31,4197.44,4223.59,4197.44,4276.41,4602.05,4348.21,4046.93,4001.11,4148.52,4183.42,4174.79,4130.36,3979.97,4128.76,4195.74,4049.66,4087.9,3975.24,4072.51,4094.38,3980.27,4055.9,4013.0,4107.39,4011.15,3967.3,3955.08,4107.85,4093.83,4114.07,4176.21,4055.23,3966.02,4177.35,4144.28,4031.26,4142.14,3990.19,4001.21,4006.39,4152.15,4167.4,4170.44,3972.02,4175.96,4171.91,0
4295.9,4005.13,4262.56,4110.26,4339.49,4611.28,4052.31,4602.56,4192.82,4219.49,4194.36,4271.28,4593.85,4345.64,4122.36,4095.98,4006.65,4057.65,3967.93,4106.89,4036.83,4117.04,4019.87,4136.18,4198.16,3958.04,4021.07,4094.06,4086.0,3994.4,4149.92,3966.59,4163.48,4004.3,4095.26,3960.72,3965.29,4055.5,4193.63,4014.75,3961.76,4017.41,4154.51,4157.1,4081.17,4071.59,4170.21,4079.06,4082.85,4144.15,4067.94,4103.41,4102.29,4029.16,1
4348.72,4002.05,4261.54,4137.95,4347.69,4603.59,4061.54,4592.31,4188.72,4225.64,4194.36,4278.46,4585.64,4382.56,3993.28,4016.84,4111.79,4084.83,4097.99,4159.93,4053.18,4188.37,4184.89,4034.59,4048.47,4172.03,4081.81,4104.83,4053.67,4017.63,4197.64,4074.27,3965.19,3998.3,4195.0,4170.54,4000.73,4035.59,4186.65,4012.7,4071.99,4175.51,4038.23,4064.6,4053.19,4174.23,3950.85,4093.91,4151.35,4067.03,4088.3,4138.24,4145.61,4007.72,1
4306.15,4029.23,4265.64,4136.92,4336.92,4619.49,4094.87,4606.67,4199.49,4224.62,4202.56,4291.28,4592.31,4357.95,4109.67,3964.27,4102.7,4152.89,4014.34,4121.03,3993.23,3992.47,4090.63,4013.96,4000.45,4141.56,4143.04,4046.77,3967.9,4176.43,3961.38,4123.6,4017.52,3956.17,4150.82,4195.55,4166.59,4055.18,4046.02,4060.98,4109.42,4084.74,4161.61,4151.48,3992.54,4089.41,3996.65,4050.85,3971.33,3999.08,4068.39,4016.99,4152.73,4188.65,0
4282.05,4027.69,4264.62,4121.03,4358.97,4633.85,4083.59,4636.41,4216.92,4248.72,4204.1,4285.13,4578.97,4352.82,4140.53,4059.28,3987.5,4155.17,4010.49,4016.79,3962.39,4038.15,3981.94,3996.31,4068.53,4000.94,4078.21,4138.57,4063.68,4168.62,4000.17,3977.98,4111.1,3982.98,3965.41,4069.1,3968.49,4130.92,4043.2,3958.03,4067.74,3990.11,4095.05,4152.3,4140.56,4066.93,4040.03,4039.46,4156.97,4015.47,4157.81,3952.36,3964.63,4184.82,0
4276.92,3983.59,4260,4119.49,4348.21,4625.13,4072.82,4628.21,4209.74,4232.31,4211.28,4281.03,4606.67,4341.54,4096.02,4015.98,4146.05,4165.77,4155.57,4155.42,4103.2,3952.88,4050.07,4068.76,3991.55,4180.23,4004.2,4083.08,3987.75,4062.75,4159.24,3980.38,4049.75,3990.86,4063.17,3950.42,4045.28,4099.41,4155.43,4051.62,4085.41,3961.98,4074.79,4055.62,4025.28,4085.28,3996.08,4060.12,3992.97,4029.54,4182.87,4074.55,3979.12,4055.44,0
4337.95,3980,4265.64,4104.62,4336.41,4631.28,4112.82,4636.92,4224.1,4244.1,4243.08,4315.9,4656.41,4405.13,3975.6,4171.72,4184.12,4008.11,4184.6,4071.32,4068.15,4103.03,4173.34,4187.0,3967.95,3984.28,4131.49,4025.62,4117.56,4181.67,4052.62,4041.51,3980.73,3970.18,3995.63,4026.5,4135.48,3956.26,3963.48,4164.16,4139.46,4089.53,3965.17,4149.27,3970.63,4060.01,4010.46,4004.3,4139.08,3960.33,4145.29,4129.92,4171.55,4152.7,1
4321.54,4007.69,4260,4132.31,4340,4585.64,4087.18,4630.26,4230.26,4242.56,4208.72,4270.26,4627.69,4378.97,4173.18,4167.1,4179.13,4145.07,4149.38,4131.57,3983.26,3964.0,4032.21,4062.87,4158.69,3954.25,4065.78,4042.45,4000.98,3974.23,4110.96,4085.94,4168.31,4082.78,4140.47,4085.54,4092.05,4163.0,4134.43,4134.6,4077.96,4076.0,4168.02,4040.39,4046.22,3978.31,3987.41,4014.07,3987.9,4043.38,4182.58,4002.21,4086.11,4198.65,0
4298.46,4000,4280,4105.64,4344.1,4622.05,4084.1,4621.03,4196.92,4238.97,4209.74,4298.46,4605.64,4365.13,4130.85,4090.0,3978.11,4078.65,4080.34,4080.88,3969.5,4123.57,4199.42,4195.6,3962.1,4161.2,4028.51,3985.37,4014.48,4017.98,4067.5,4088.49,4138.03,4155.67,4068.26,3955.94,4153.97,4029.47,4044.17,4036.31,4090.68,3978.64,4064.21,4014.81,3997.53,4124.45,4042.6,3969.08,4045.98,4167.4,3961.66,4023.68,4073.68,3999.37,0
4282.05,3986.15,4251.79,4110.77,4317.44,4605.64,4048.21,4599.49,4189.74,4199.49,4167.69,4254.87,4575.9,4329.23,3999.29,4118.37,4134.71,4150.69,4074.21,4054.71,4132.79,4145.92,4078.49,3993.58,3997.64,4177.07,4148.72,3972.64,4134.53,4073.05,4124.73,4131.42,3979.17,4148.62,4057.0,4039.51,3977.0,4090.34,4101.49,4072.47,4197.26,4156.86,4163.02,4162.61,4145.93,4046.78,4155.79,4170.3,4097.68,4136.4,4017.81,4140.69,3989.15,3970.15,1
4390.77,4067.69,4295.9,4149.23,4323.59,4602.05,4060.51,4609.74,4188.21,4224.1,4213.33,4307.69,4626.67,4448.21,4050.5,4097.89,4089.16,4149.07,4080.56,4191.62,4122.34,3952.24,4171.02,4030.48,4093.07,4056.32,4039.8,3952.74,4072.55,4108.87,4006.79,4186.61,4150.03,4041.23,4062.53,3964.45,4108.84,4046.98,4193.55,3961.29,4000.37,4006.66,4140.49,4039.9,4198.63,4179.85,4000.08,4008.11,4062.96,4071.95,4104.44,4010.0,4139.47,4146.85,0
4272.31,3999.49,4252.82,4106.67,4336.92,4618.46,4075.38,4608.72,4192.31,4213.33,4193.85,4268.72,4580,4323.08,4148.31,4062.87,4118.74,3996.45,4032.47,3997.25,4088.25,4086.84,4003.68,4197.72,3998.01,4000.37,4021.16,4075.23,4178.69,4059.9,4159.37,4073.8,4180.18,4135.74,4125.91,4147.88,4096.66,4071.68,4050.03,4110.79,4070.45,4127.84,4002.87,4116.58,4045.08,4178.77,4043.79,4030.73,4018.14,4106.53,4145.95,4066.53,4187.59,4182.61,0
4262.56,3969.74,4244.1,4094.36,4332.82,4614.36,4068.21,4605.64,4187.18,4227.69,4195.38,4262.56,4598.46,4338.46,4121.81,3973.88,4119.36,4007.21,4199.03,3957.58,3990.33,4163.5,3997.14,3992.43,4144.23,4138.24,4084.04,4043.94,4080.32,4092.18,4044.71,4144.48,4018.68,4082.16,4136.78,4036.24,4055.74,3964.65,3976.54,4077.98,3975.25,4183.29,4106.32,4100.53,4164.44,4185.43,3995.26,4104.94,3953.82,4067.91,4137.56,4145.4,4050.89,4136.84,1
4326.15,3970.26,4266.15,4108.72,4344.1,4614.36,4083.59,4625.64,4217.95,4260.51,4216.41,4298.97,4609.23,4385.64,4194.76,4124.6,4131.76,4137.14,4018.13,3994.27,4116.76,3984.87,4063.86,4157.13,4046.46,4120.39,4160.56,4101.36,3977.68,4069.82,4181.32,4146.43,4136.82,3994.07,4010.19,4031.85,3954.46,4132.7,4001.46,4157.67,4097.43,4182.43,4137.63,3997.99,4133.39,3984.21,4173.25,4071.43,4150.38,4094.33,4156.83,4016.0,3992.74,4138.59,1
4376.41,3984.1,4273.33,4102.05,4321.03,4593.33,4081.03,4615.9,4204.1,4248.21,4273.85,4317.95,4731.79,4481.03,3982.54,3998.14,4003.96,3974.56,4139.55,4019.73,4115.92,4174.79,4110.45,4137.57,3973.35,4088.42,4062.38,4118.67,4038.29,4182.59,4154.59,4161.45,4155.23,4189.69,4092.44,4061.68,3998.55,4153.66,4136.8,4119.55,4095.76,4086.93,4072.35,4114.32,3975.98,4057.02,4144.57,4052.91,3977.58,4061.09,4030.61,3974.54,4052.87,4090.83,1
4293.85,3986.67,4255.9,4108.72,4330.77,4627.18,4075.38,4626.67,4207.18,4244.1,4225.13,4292.82,4628.21,4366.67,4111.08,3977.71,4121.62,4066.22,4084.58,3976.77,3960.38,4074.06,4064.85,4122.88,4001.49,4134.44,4156.72,4172.24,4182.71,4139.46,4054.44,4147.69,4165.4,3992.52,3951.05,4086.04,3967.56,4080.18,4133.04,4139.88,3963.91,4195.71,3999.31,4107.86,4198.38,4019.21,4018.41,4081.94,4096.83,4115.26,4112.69,4094.15,4036.83,4101.55,0
4283.08,3999.49,4261.03,4117.95,4330.77,4618.97,4062.56,4622.56,4198.97,4229.74,4202.05,4280,4610.26,4353.33,4026.04,4057.26,3985.97,3974.25,4064.2,4045.76,4111.42,4119.72,4139.66,4027.0,4125.37,4110.85,3967.63,4188.4,4007.8,4147.06,4159.09,4159.26,4079.43,4132.59,4062.45,4013.08,4083.81,4154.71,4010.75,3969.16,4065.21,3951.38,4017.29,4069.69,4069.36,4024.53,4140.06,3972.2,4174.06,4044.97,4045.13,3961.83,4017.37,3992.63,0
4374.87,4063.59,4281.03,4154.36,4335.38,4614.87,4066.67,4607.18,4197.95,4231.28,4220.51,4297.95,4624.1,4409.23,4111.02,4003.05,4086.38,4136.34,4037.32,4154.79,4126.0,4001.71,4132.72,4114.03,4099.09,4170.66,4149.85,4185.51,4155.82,4132.05,4139.39,4174.35,4097.52,3987.21,4175.16,4157.35,3982.31,4055.69,4099.66,4026.17,3980.21,3965.82,3975.85,4024.49,4153.07,4188.92,4198.72,3997.42,4180.72,4003.09,4017.58,4120.89,4095.43,4197.62,0
4315.38,4008.72,4283.59,4125.13,4335.9,4603.08,4056.92,4612.31,4206.67,4241.54,4189.23,4287.69,4615.38,4378.46,4193.98,3965.72,4183.72,3960.53,4019.91,4102.32,4120.69,4100.56,4147.0,4165.96,4187.32,3991.19,3978.91,4090.88,4119.68,4078.33,4074.63,3983.27,4072.95,4197.45,4054.71,4105.68,4045.44,4016.14,3955.46,3965.92,4127.48,4075.98,4166.68,4097.83,3987.37,4131.86,4086.77,3967.7,4102.66,4086.84,4197.42,3962.23,4138.52,4159.0,1
4348.72,4003.59,4285.64,4123.08,4356.92,4626.67,4080,4612.82,4205.64,4259.49,4220.51,4300.51,4631.28,4401.03,4091.28,4197.09,4016.8,4030.55,4035.98,4024.21,4058.53,4154.23,3967.12,3960.92,3970.29,4066.66,3964.19,4014.38,4080.19,4070.38,4121.36,3953.81,4094.77,4121.39,4086.22,4199.31,4092.22,4046.91,3981.5,4000.81,4058.2,4163.47,4079.34,4094.75,3971.96,4044.69,3958.72,4122.03,3988.25,4141.74,4097.91,4102.95,4062.08,4103.96,1
4294.36,4030.26,4263.59,4137.95,4341.03,4625.13,4084.1,4620,4199.49,4235.9,4204.1,4278.97,4609.74,4351.28,4182.76,3957.72,4103.38,4017.35,4023.46,4116.61,4185.12,4176.09,3956.28,4142.28,4050.41,4040.73,4022.17,4189.58,4097.51,4175.19,4197.1,4139.17,4129.2,3990.23,4168.58,4082.09,4030.2,3953.76,4185.44,4082.55,4127.48,4199.15,4117.49,4085.95,4104.76,4081.81,4085.62,4009.19,4194.0,4050.85,4013.89,4118.76,3978.25,4036.18,1
